 vector size (bytes) ,time (s)
      167501 ,  1.919269561767578125000000000000000E-0004
      167601 ,  1.912117004394531250000000000000000E-0004
      167701 ,  1.928806304931640625000000000000000E-0004
      167801 ,  1.900196075439453125000000000000000E-0004
      167901 ,  1.959800720214843750000000000000000E-0004
      168001 ,  1.900196075439453125000000000000000E-0004
      168101 ,  1.900196075439453125000000000000000E-0004
      168201 ,  1.969337463378906250000000000000000E-0004
      168301 ,  1.909732818603515625000000000000000E-0004
      168401 ,  1.909732818603515625000000000000000E-0004
      168501 ,  1.940727233886718750000000000000000E-0004
      168601 ,  1.950263977050781250000000000000000E-0004
      168701 ,  1.938343048095703125000000000000000E-0004
      168801 ,  1.909732818603515625000000000000000E-0004
      168901 ,  1.969337463378906250000000000000000E-0004
      169001 ,  1.921653747558593750000000000000000E-0004
      169101 ,  1.919269561767578125000000000000000E-0004
      169201 ,  1.981258392333984375000000000000000E-0004
      169301 ,  1.921653747558593750000000000000000E-0004
      169401 ,  1.919269561767578125000000000000000E-0004
      169501 ,  1.988410949707031250000000000000000E-0004
      169601 ,  1.919269561767578125000000000000000E-0004
      169701 ,  1.938343048095703125000000000000000E-0004
      169801 ,  1.919269561767578125000000000000000E-0004
      169901 ,  1.978874206542968750000000000000000E-0004
      170001 ,  1.931190490722656250000000000000000E-0004
      170101 ,  1.928806304931640625000000000000000E-0004
      170201 ,  1.978874206542968750000000000000000E-0004
      170301 ,  1.940727233886718750000000000000000E-0004
      170401 ,  1.931190490722656250000000000000000E-0004
      170501 ,  1.931190490722656250000000000000000E-0004
      170601 ,  1.969337463378906250000000000000000E-0004
      170701 ,  1.959800720214843750000000000000000E-0004
      170801 ,  1.931190490722656250000000000000000E-0004
      170901 ,  1.990795135498046875000000000000000E-0004
      171001 ,  1.940727233886718750000000000000000E-0004
      171101 ,  1.938343048095703125000000000000000E-0004
      171201 ,  1.990795135498046875000000000000000E-0004
      171301 ,  1.938343048095703125000000000000000E-0004
      171401 ,  1.931190490722656250000000000000000E-0004
      171501 ,  1.931190490722656250000000000000000E-0004
      171601 ,  1.978874206542968750000000000000000E-0004
      171701 ,  1.940727233886718750000000000000000E-0004
      171801 ,  1.969337463378906250000000000000000E-0004
      171901 ,  2.000331878662109375000000000000000E-0004
      172001 ,  1.950263977050781250000000000000000E-0004
      172101 ,  1.950263977050781250000000000000000E-0004
      172201 ,  1.990795135498046875000000000000000E-0004
      172301 ,  1.940727233886718750000000000000000E-0004
      172401 ,  1.947879791259765625000000000000000E-0004
      172501 ,  2.069473266601562500000000000000000E-0004
      172601 ,  1.981258392333984375000000000000000E-0004
      172701 ,  1.950263977050781250000000000000000E-0004
      172801 ,  1.978874206542968750000000000000000E-0004
      172901 ,  2.090930938720703125000000000000000E-0004
      173001 ,  1.950263977050781250000000000000000E-0004
      173101 ,  1.950263977050781250000000000000000E-0004
      173201 ,  2.012252807617187500000000000000000E-0004
      173301 ,  1.959800720214843750000000000000000E-0004
      173401 ,  1.950263977050781250000000000000000E-0004
      173501 ,  2.009868621826171875000000000000000E-0004
      173601 ,  1.990795135498046875000000000000000E-0004
      173701 ,  1.959800720214843750000000000000000E-0004
      173801 ,  2.059936523437500000000000000000000E-0004
      173901 ,  1.971721649169921875000000000000000E-0004
      174001 ,  1.959800720214843750000000000000000E-0004
      174101 ,  1.981258392333984375000000000000000E-0004
      174201 ,  1.969337463378906250000000000000000E-0004
      174301 ,  1.959800720214843750000000000000000E-0004
      174401 ,  1.969337463378906250000000000000000E-0004
      174501 ,  2.021789550781250000000000000000000E-0004
      174601 ,  1.969337463378906250000000000000000E-0004
      174701 ,  2.009868621826171875000000000000000E-0004
      174801 ,  2.048015594482421875000000000000000E-0004
      174901 ,  1.969337463378906250000000000000000E-0004
      175001 ,  1.971721649169921875000000000000000E-0004
      175101 ,  2.028942108154296875000000000000000E-0004
      175201 ,  1.978874206542968750000000000000000E-0004
      175301 ,  1.978874206542968750000000000000000E-0004
      175401 ,  1.981258392333984375000000000000000E-0004
      175501 ,  1.990795135498046875000000000000000E-0004
      175601 ,  1.978874206542968750000000000000000E-0004
      175701 ,  2.009868621826171875000000000000000E-0004
      175801 ,  2.019405364990234375000000000000000E-0004
      175901 ,  2.028942108154296875000000000000000E-0004
      176001 ,  1.988410949707031250000000000000000E-0004
      176101 ,  2.028942108154296875000000000000000E-0004
      176201 ,  1.988410949707031250000000000000000E-0004
      176301 ,  1.988410949707031250000000000000000E-0004
      176401 ,  2.038478851318359375000000000000000E-0004
      176501 ,  1.988410949707031250000000000000000E-0004
      176601 ,  2.000331878662109375000000000000000E-0004
      176701 ,  2.019405364990234375000000000000000E-0004
      176801 ,  2.000331878662109375000000000000000E-0004
      176901 ,  2.019405364990234375000000000000000E-0004
      177001 ,  2.000331878662109375000000000000000E-0004
      177101 ,  2.000331878662109375000000000000000E-0004
      177201 ,  1.990795135498046875000000000000000E-0004
      177301 ,  1.997947692871093750000000000000000E-0004
      177401 ,  2.050399780273437500000000000000000E-0004
      177501 ,  2.000331878662109375000000000000000E-0004
      177601 ,  1.997947692871093750000000000000000E-0004
      177701 ,  2.079010009765625000000000000000000E-0004
      177801 ,  2.000331878662109375000000000000000E-0004
      177901 ,  2.031326293945312500000000000000000E-0004
      178001 ,  2.071857452392578125000000000000000E-0004
      178101 ,  2.000331878662109375000000000000000E-0004
      178201 ,  2.009868621826171875000000000000000E-0004
      178301 ,  2.062320709228515625000000000000000E-0004
      178401 ,  2.009868621826171875000000000000000E-0004
      178501 ,  2.009868621826171875000000000000000E-0004
      178601 ,  2.009868621826171875000000000000000E-0004
      178701 ,  2.009868621826171875000000000000000E-0004
      178801 ,  2.040863037109375000000000000000000E-0004
      178901 ,  2.048015594482421875000000000000000E-0004
      179001 ,  2.021789550781250000000000000000000E-0004
      179101 ,  2.009868621826171875000000000000000E-0004
      179201 ,  2.021789550781250000000000000000000E-0004
      179301 ,  2.071857452392578125000000000000000E-0004
      179401 ,  2.021789550781250000000000000000000E-0004
      179501 ,  2.021789550781250000000000000000000E-0004
      179601 ,  2.071857452392578125000000000000000E-0004
      179701 ,  2.021789550781250000000000000000000E-0004
      179801 ,  2.050399780273437500000000000000000E-0004
      179901 ,  2.079010009765625000000000000000000E-0004
      180001 ,  2.069473266601562500000000000000000E-0004
      180101 ,  2.019405364990234375000000000000000E-0004
      180201 ,  2.081394195556640625000000000000000E-0004
      180301 ,  2.028942108154296875000000000000000E-0004
      180401 ,  2.019405364990234375000000000000000E-0004
      180501 ,  2.031326293945312500000000000000000E-0004
      180601 ,  2.038478851318359375000000000000000E-0004
      180701 ,  2.031326293945312500000000000000000E-0004
      180801 ,  2.059936523437500000000000000000000E-0004
      180901 ,  2.028942108154296875000000000000000E-0004
      181001 ,  2.069473266601562500000000000000000E-0004
      181101 ,  2.040863037109375000000000000000000E-0004
      181201 ,  2.098083496093750000000000000000000E-0004
      181301 ,  2.031326293945312500000000000000000E-0004
      181401 ,  2.031326293945312500000000000000000E-0004
      181501 ,  2.100467681884765625000000000000000E-0004
      181601 ,  2.040863037109375000000000000000000E-0004
      181701 ,  2.028942108154296875000000000000000E-0004
      181801 ,  2.131462097167968750000000000000000E-0004
      181901 ,  2.040863037109375000000000000000000E-0004
      182001 ,  2.079010009765625000000000000000000E-0004
      182101 ,  2.100467681884765625000000000000000E-0004
      182201 ,  2.050399780273437500000000000000000E-0004
      182301 ,  2.040863037109375000000000000000000E-0004
      182401 ,  2.098083496093750000000000000000000E-0004
      182501 ,  2.048015594482421875000000000000000E-0004
      182601 ,  2.048015594482421875000000000000000E-0004
      182701 ,  2.110004425048828125000000000000000E-0004
      182801 ,  2.050399780273437500000000000000000E-0004
      182901 ,  2.100467681884765625000000000000000E-0004
      183001 ,  2.079010009765625000000000000000000E-0004
      183101 ,  2.059936523437500000000000000000000E-0004
      183201 ,  2.059936523437500000000000000000000E-0004
      183301 ,  2.059936523437500000000000000000000E-0004
      183401 ,  2.059936523437500000000000000000000E-0004
      183501 ,  2.059936523437500000000000000000000E-0004
      183601 ,  2.069473266601562500000000000000000E-0004
      183701 ,  2.069473266601562500000000000000000E-0004
      183801 ,  2.059936523437500000000000000000000E-0004
      183901 ,  2.100467681884765625000000000000000E-0004
      184001 ,  2.069473266601562500000000000000000E-0004
      184101 ,  2.110004425048828125000000000000000E-0004
      184201 ,  2.081394195556640625000000000000000E-0004
      184301 ,  2.119541168212890625000000000000000E-0004
      184401 ,  2.069473266601562500000000000000000E-0004
      184501 ,  2.071857452392578125000000000000000E-0004
      184601 ,  2.129077911376953125000000000000000E-0004
      184701 ,  2.079010009765625000000000000000000E-0004
      184801 ,  2.071857452392578125000000000000000E-0004
      184901 ,  2.160072326660156250000000000000000E-0004
      185001 ,  2.069473266601562500000000000000000E-0004
      185101 ,  2.100467681884765625000000000000000E-0004
      185201 ,  2.200603485107421875000000000000000E-0004
      185301 ,  2.079010009765625000000000000000000E-0004
      185401 ,  2.079010009765625000000000000000000E-0004
      185501 ,  2.679824829101562500000000000000000E-0004
      185601 ,  2.081394195556640625000000000000000E-0004
      185701 ,  2.079010009765625000000000000000000E-0004
      185801 ,  2.140998840332031250000000000000000E-0004
      185901 ,  2.129077911376953125000000000000000E-0004
      186001 ,  2.088546752929687500000000000000000E-0004
      186101 ,  2.169609069824218750000000000000000E-0004
      186201 ,  2.098083496093750000000000000000000E-0004
      186301 ,  2.090930938720703125000000000000000E-0004
      186401 ,  2.140998840332031250000000000000000E-0004
      186501 ,  2.088546752929687500000000000000000E-0004
      186601 ,  2.090930938720703125000000000000000E-0004
      186701 ,  2.140998840332031250000000000000000E-0004
      186801 ,  2.098083496093750000000000000000000E-0004
      186901 ,  2.129077911376953125000000000000000E-0004
      187001 ,  2.150535583496093750000000000000000E-0004
      187101 ,  2.138614654541015625000000000000000E-0004
      187201 ,  2.100467681884765625000000000000000E-0004
      187301 ,  2.150535583496093750000000000000000E-0004
      187401 ,  2.110004425048828125000000000000000E-0004
      187501 ,  2.098083496093750000000000000000000E-0004
      187601 ,  2.160072326660156250000000000000000E-0004
      187701 ,  2.110004425048828125000000000000000E-0004
      187801 ,  2.110004425048828125000000000000000E-0004
      187901 ,  2.157688140869140625000000000000000E-0004
      188001 ,  2.138614654541015625000000000000000E-0004
      188101 ,  2.100467681884765625000000000000000E-0004
      188201 ,  2.200603485107421875000000000000000E-0004
      188301 ,  2.121925354003906250000000000000000E-0004
      188401 ,  2.110004425048828125000000000000000E-0004
      188501 ,  2.169609069824218750000000000000000E-0004
      188601 ,  2.110004425048828125000000000000000E-0004
      188701 ,  2.110004425048828125000000000000000E-0004
      188801 ,  2.169609069824218750000000000000000E-0004
      188901 ,  2.119541168212890625000000000000000E-0004
      189001 ,  2.150535583496093750000000000000000E-0004
      189101 ,  2.179145812988281250000000000000000E-0004
      189201 ,  2.160072326660156250000000000000000E-0004
      189301 ,  2.110004425048828125000000000000000E-0004
      189401 ,  2.181529998779296875000000000000000E-0004
      189501 ,  2.129077911376953125000000000000000E-0004
      189601 ,  2.119541168212890625000000000000000E-0004
      189701 ,  2.169609069824218750000000000000000E-0004
      189801 ,  2.131462097167968750000000000000000E-0004
      189901 ,  2.119541168212890625000000000000000E-0004
      190001 ,  2.219676971435546875000000000000000E-0004
      190101 ,  2.131462097167968750000000000000000E-0004
      190201 ,  2.169609069824218750000000000000000E-0004
      190301 ,  2.181529998779296875000000000000000E-0004
      190401 ,  2.129077911376953125000000000000000E-0004
      190501 ,  2.129077911376953125000000000000000E-0004
      190601 ,  2.181529998779296875000000000000000E-0004
      190701 ,  2.138614654541015625000000000000000E-0004
      190801 ,  2.140998840332031250000000000000000E-0004
      190901 ,  2.188682556152343750000000000000000E-0004
      191001 ,  2.169609069824218750000000000000000E-0004
      191101 ,  2.140998840332031250000000000000000E-0004
      191201 ,  2.279281616210937500000000000000000E-0004
      191301 ,  2.150535583496093750000000000000000E-0004
      191401 ,  2.129077911376953125000000000000000E-0004
      191501 ,  2.188682556152343750000000000000000E-0004
      191601 ,  2.138614654541015625000000000000000E-0004
      191701 ,  2.138614654541015625000000000000000E-0004
      191801 ,  2.191066741943359375000000000000000E-0004
      191901 ,  2.140998840332031250000000000000000E-0004
      192001 ,  2.140998840332031250000000000000000E-0004
      192101 ,  2.222061157226562500000000000000000E-0004
      192201 ,  2.191066741943359375000000000000000E-0004
      192301 ,  2.160072326660156250000000000000000E-0004
      192401 ,  2.210140228271484375000000000000000E-0004
      192501 ,  2.150535583496093750000000000000000E-0004
      192601 ,  2.150535583496093750000000000000000E-0004
      192701 ,  2.207756042480468750000000000000000E-0004
      192801 ,  2.150535583496093750000000000000000E-0004
      192901 ,  2.150535583496093750000000000000000E-0004
      193001 ,  2.198219299316406250000000000000000E-0004
      193101 ,  2.181529998779296875000000000000000E-0004
      193201 ,  2.160072326660156250000000000000000E-0004
      193301 ,  2.238750457763671875000000000000000E-0004
      193401 ,  2.160072326660156250000000000000000E-0004
      193501 ,  2.160072326660156250000000000000000E-0004
      193601 ,  2.219676971435546875000000000000000E-0004
      193701 ,  2.169609069824218750000000000000000E-0004
      193801 ,  2.160072326660156250000000000000000E-0004
      193901 ,  2.200603485107421875000000000000000E-0004
      194001 ,  2.160072326660156250000000000000000E-0004
      194101 ,  2.191066741943359375000000000000000E-0004
      194201 ,  2.171993255615234375000000000000000E-0004
      194301 ,  2.198219299316406250000000000000000E-0004
      194401 ,  2.160072326660156250000000000000000E-0004
      194501 ,  2.179145812988281250000000000000000E-0004
      194601 ,  2.169609069824218750000000000000000E-0004
      194701 ,  2.169609069824218750000000000000000E-0004
      194801 ,  2.179145812988281250000000000000000E-0004
      194901 ,  2.179145812988281250000000000000000E-0004
      195001 ,  2.169609069824218750000000000000000E-0004
      195101 ,  2.219676971435546875000000000000000E-0004
      195201 ,  2.191066741943359375000000000000000E-0004
      195301 ,  2.310276031494140625000000000000000E-0004
      195401 ,  2.188682556152343750000000000000000E-0004
      195501 ,  2.181529998779296875000000000000000E-0004
      195601 ,  2.229213714599609375000000000000000E-0004
      195701 ,  2.191066741943359375000000000000000E-0004
      195801 ,  2.191066741943359375000000000000000E-0004
      195901 ,  2.238750457763671875000000000000000E-0004
      196001 ,  2.191066741943359375000000000000000E-0004
      196101 ,  2.179145812988281250000000000000000E-0004
      196201 ,  2.269744873046875000000000000000000E-0004
      196301 ,  2.229213714599609375000000000000000E-0004
      196401 ,  2.191066741943359375000000000000000E-0004
      196501 ,  2.248287200927734375000000000000000E-0004
      196601 ,  2.200603485107421875000000000000000E-0004
      196701 ,  2.200603485107421875000000000000000E-0004
      196801 ,  2.260208129882812500000000000000000E-0004
      196901 ,  2.200603485107421875000000000000000E-0004
      197001 ,  2.191066741943359375000000000000000E-0004
      197101 ,  2.300739288330078125000000000000000E-0004
      197201 ,  2.238750457763671875000000000000000E-0004
      197301 ,  2.210140228271484375000000000000000E-0004
      197401 ,  2.238750457763671875000000000000000E-0004
      197501 ,  2.210140228271484375000000000000000E-0004
      197601 ,  2.210140228271484375000000000000000E-0004
      197701 ,  2.219676971435546875000000000000000E-0004
      197801 ,  2.210140228271484375000000000000000E-0004
      197901 ,  2.269744873046875000000000000000000E-0004
      198001 ,  2.219676971435546875000000000000000E-0004
      198101 ,  2.210140228271484375000000000000000E-0004
      198201 ,  2.300739288330078125000000000000000E-0004
      198301 ,  2.219676971435546875000000000000000E-0004
      198401 ,  2.250671386718750000000000000000000E-0004
      198501 ,  2.269744873046875000000000000000000E-0004
      198601 ,  2.219676971435546875000000000000000E-0004
      198701 ,  2.219676971435546875000000000000000E-0004
      198801 ,  2.279281616210937500000000000000000E-0004
      198901 ,  2.229213714599609375000000000000000E-0004
      199001 ,  2.210140228271484375000000000000000E-0004
      199101 ,  2.269744873046875000000000000000000E-0004
      199201 ,  2.260208129882812500000000000000000E-0004
      199301 ,  2.229213714599609375000000000000000E-0004
      199401 ,  2.260208129882812500000000000000000E-0004
      199501 ,  2.219676971435546875000000000000000E-0004
      199601 ,  2.231597900390625000000000000000000E-0004
      199701 ,  2.219676971435546875000000000000000E-0004
      199801 ,  2.229213714599609375000000000000000E-0004
      199901 ,  2.219676971435546875000000000000000E-0004
      200001 ,  2.241134643554687500000000000000000E-0004
